herb,symptom,label,score
U505,S273,0,0.0000
U505,S279,0,0.0003
U505,S282,0,0.0003
U505,S286,0,0.0003
U505,S291,0,0.0000
U505,S294,0,0.1800
U505,S297,0,0.0266
U505,S299,0,0.0128
U505,S30,0,0.0266
U505,S300,0,0.0035
U505,S306,0,0.0356
U505,S309,0,0.0003
U505,S313,0,0.0128
U505,S314,0,0.0000
U505,S318,0,0.0266
U505,S321,0,0.0003
U505,S325,0,0.0003
U505,S327,0,0.0000
U505,S33,0,0.0128
U505,S330,0,0.0003
U505,S333,0,0.0003
U505,S334,0,0.0000
U505,S335,0,0.0000
U505,S343,0,0.0035
U505,S345,0,0.0266
U505,S346,0,0.0128
U505,S349,0,0.0000
U505,S350,0,0.0000
U505,S355,0,0.0065
U505,S358,0,0.0266
U505,S359,0,0.0356
U505,S360,0,0.0356
U505,S363,0,0.0003
U505,S368,0,0.0003
U505,S375,0,0.0035
U505,S38,0,0.0035
U505,S380,0,0.0035
U505,S387,0,0.0035
U505,S388,0,0.0002
U505,S389,0,0.0000
U505,S39,0,0.0035
U505,S397,0,0.1538
U505,S398,0,0.3750
U505,S404,0,0.0065
U505,S408,0,0.0003
U505,S410,0,0.0035
U505,S411,0,0.0128
U505,S418,0,0.0003
U505,S42,0,0.0003
U505,S420,0,0.0128
U505,S422,0,0.0000
U505,S428,0,0.0065
U505,S430,0,0.0000
U505,S431,0,0.0003
U505,S437,0,0.0003
U505,S44,0,0.0128
U505,S443,0,0.0003
U505,S444,0,0.0035
U505,S445,0,0.0003
U505,S446,0,0.0003
U505,S447,0,0.0065
U505,S449,0,0.0000
U505,S456,0,0.0003
U505,S462,0,0.0003
U505,S463,0,0.0003
U505,S464,0,0.0000
U505,S466,0,0.0003
U505,S475,0,0.0000
U505,S476,0,0.0000
U505,S477,0,0.0000
U505,S478,0,0.0000
U505,S479,0,0.0003
U505,S48,0,0.1636
U505,S483,0,0.0003
U505,S497,0,0.0128
U505,S498,0,0.0266
U505,S499,0,0.0003
U505,S500,0,0.0000
U505,S501,0,0.1636
U505,S502,0,0.0003
U505,S503,0,0.0000
U505,S62,0,0.1538
U505,S64,0,0.0128
U505,S65,0,0.0128
U505,S66,0,0.0035
U505,S69,0,0.0356
U505,S71,0,0.0356
U505,S73,0,0.0128
U505,S75,0,0.0128
U505,S80,0,0.1196
U505,S86,0,0.0003
U505,S87,0,0.0426
U505,S88,0,0.0356
U505,S90,0,0.0128
U505,S95,0,0.0356
U505,S96,0,0.0003
U505,S98,0,0.0128
U516,S02,0,0.0003
U516,S06,0,0.0266
U516,S07,0,0.0128
U516,S08,0,0.0000
U516,S102,0,0.0003
U516,S103,0,0.0003
U516,S104,0,0.0128
U516,S106,0,0.0035
U516,S109,0,0.0065
U516,S111,0,0.0000
U516,S112,0,0.0356
U516,S114,0,0.0000
U516,S115,0,0.0000
U516,S116,0,0.0003
U516,S119,0,0.0003
U516,S120,0,0.0035
U516,S121,0,0.0003
U516,S125,0,0.0000
U516,S128,0,0.0003
U516,S137,0,0.0000
U516,S138,0,0.0003
U516,S14,0,0.0003
U516,S142,0,0.0000
U516,S144,0,0.0003
U516,S145,0,0.0000
U516,S147,0,0.0000
U516,S148,0,0.0003
U516,S15,0,0.0003
U516,S150,0,0.0000
U516,S155,0,0.0003
U516,S158,0,0.0000
U516,S159,0,0.0003
U516,S161,0,0.0000
U516,S162,0,0.0000
U516,S163,0,0.0000
U516,S169,0,0.0003
U516,S17,0,0.0065
U516,S170,0,0.0000
U516,S172,0,0.0035
U516,S177,0,0.0000
U516,S182,0,0.0003
U516,S183,0,0.0035
U516,S185,0,0.0000
U516,S189,0,0.0000
U516,S190,0,0.0003
U516,S192,0,0.0000
U516,S20,0,0.0266
U516,S200,0,0.0000
U516,S213,0,0.0000
U516,S214,0,0.0003
U516,S215,0,0.0065
U516,S216,0,0.0003
U516,S217,0,0.0003
U516,S22,0,0.0003
U516,S221,0,0.0000
U516,S234,0,0.0000
U516,S244,0,0.0003
U516,S246,0,0.0035
U516,S25,0,0.0266
U516,S252,0,0.0003
U516,S260,0,0.0003
U516,S27,0,0.0266
U516,S273,0,0.0000
U516,S279,0,0.0003
U516,S282,0,0.0000
U516,S286,0,0.0000
U516,S291,0,0.0000
U516,S294,0,0.0128
U516,S297,0,0.0003
U516,S299,0,0.0035
U516,S30,0,0.0003
U516,S300,0,0.0003
U516,S306,0,0.0128
U516,S309,0,0.0000
U516,S313,0,0.0003
U516,S314,0,0.0000
U516,S318,0,0.0003
U516,S321,0,0.0000
U516,S325,0,0.0000
U516,S327,0,0.0000
U516,S33,0,0.0065
U516,S330,0,0.0000
U516,S333,0,0.0000
U516,S334,0,0.0000
U516,S335,0,0.0000
U516,S343,0,0.0000
U516,S345,0,0.0356
U516,S346,0,0.0003
U516,S349,0,0.0000
U516,S350,0,0.0000
U516,S355,0,0.0000
U516,S358,0,0.0035
U516,S359,0,0.0128
U516,S360,0,0.0065
U516,S363,0,0.0000
U516,S368,0,0.0000
U516,S375,0,0.0000
U516,S38,0,0.0003
U516,S380,0,0.0003
U516,S387,0,0.0003
U516,S388,0,0.0000
U516,S389,0,0.0000
U516,S39,0,0.0000
U516,S397,0,0.2800
U516,S398,0,0.1538
U516,S404,0,0.0003
U516,S408,0,0.0000
U516,S410,0,0.0000
U516,S411,0,0.0003
U516,S418,0,0.0000
U516,S42,0,0.0000
U516,S420,0,0.0003
U516,S422,0,0.0000
U516,S428,0,0.0003
U516,S430,0,0.0000
U516,S431,0,0.0000
U516,S437,0,0.0000
U516,S44,0,0.0356
U516,S443,0,0.0003
U516,S444,0,0.0003
U516,S445,0,0.0003
U516,S446,0,0.0003
U516,S447,0,0.0003
U516,S449,0,0.0003
U516,S456,0,0.0000
U516,S462,0,0.0065
U516,S463,0,0.0000
U516,S464,0,0.0000
U516,S466,0,0.0000
U516,S475,0,0.0000
U516,S476,0,0.0000
U516,S477,0,0.0000
U516,S478,0,0.0000
U516,S479,0,0.0000
U516,S48,0,0.0266
U516,S483,0,0.0035
U516,S497,0,0.0003
U516,S498,0,0.0003
U516,S499,0,0.0000
U516,S500,0,0.0000
U516,S501,0,0.0128
U516,S502,0,0.0000
U516,S503,0,0.0000
U516,S62,0,0.0266
U516,S64,0,0.0035
U516,S65,0,0.0003
U516,S66,0,0.0035
U516,S69,0,0.0003
U516,S73,0,0.0035
U516,S75,0,0.0003
U516,S80,0,0.0035
U516,S86,0,0.0003
U516,S87,0,0.0128
U516,S88,0,0.0000
U516,S90,0,0.0128
U516,S95,0,0.0003
U516,S96,0,0.0000
U516,S98,0,0.0065
U511,S02,0,0.0035
U511,S06,0,0.0128
U511,S07,0,0.0266
U511,S08,0,0.0035
U511,S102,0,0.0000
U511,S103,0,0.0000
U511,S104,0,0.0128
U511,S106,0,0.0035
U511,S109,0,0.0035
U511,S111,0,0.0003
U511,S112,0,0.0003
U511,S114,0,0.0003
U511,S115,0,0.0000
U511,S116,0,0.0065
U511,S119,0,0.0003
U511,S120,0,0.0035
U511,S121,0,0.0003
U511,S125,0,0.0003
U511,S128,0,0.0035
U511,S137,0,0.0000
U511,S138,0,0.0000
U511,S14,0,0.0000
U511,S142,0,0.0000
U511,S144,0,0.0000
U511,S145,0,0.0000
U511,S147,0,0.0000
U511,S148,0,0.0065
U511,S15,0,0.0003
U511,S150,0,0.0003
U511,S155,0,0.0003
U511,S158,0,0.0000
U511,S159,0,0.0000
U511,S161,0,0.0000
U511,S162,0,0.0000
U511,S163,0,0.0003
U511,S169,0,0.0128
U511,S17,0,0.0026
U511,S170,0,0.0003
U511,S172,0,0.0035
U511,S177,0,0.0000
U511,S182,0,0.0000
U511,S183,0,0.0003
U511,S185,0,0.0003
U511,S189,0,0.0003
U511,S190,0,0.0000
U511,S192,0,0.0000
U511,S20,0,0.0065
U511,S200,0,0.0003
U511,S21,0,0.0065
U511,S213,0,0.0003
U511,S214,0,0.0065
U511,S215,0,0.0035
U511,S216,0,0.0000
U511,S217,0,0.0003
U511,S22,0,0.0003
U511,S221,0,0.0000
U511,S234,0,0.0000
U511,S244,0,0.0003
U511,S246,0,0.0035
U511,S25,0,0.0035
U511,S252,0,0.0035
U511,S260,0,0.0266
U511,S27,0,0.0356
U511,S273,0,0.0000
U511,S279,0,0.0035
U511,S282,0,0.0000
U511,S286,0,0.0000
U511,S291,0,0.0003
U511,S294,0,0.0128
U511,S297,0,0.0035
U511,S299,0,0.0003
U511,S30,0,0.0003
U511,S300,0,0.0003
U511,S306,0,0.0003
U511,S309,0,0.0000
U511,S313,0,0.0035
U511,S314,0,0.0000
U511,S318,0,0.0000
U511,S321,0,0.0003
U511,S325,0,0.0000
U511,S327,0,0.0000
U511,S33,0,0.0035
U511,S330,0,0.0003
U511,S333,0,0.0000
U511,S334,0,0.0000
U511,S335,0,0.0000
U511,S343,0,0.0003
U511,S345,0,0.0128
U511,S346,0,0.0065
U511,S349,0,0.0000
U511,S350,0,0.0000
U511,S355,0,0.0003
U511,S358,0,0.0128
U511,S359,0,0.0065
U511,S360,0,0.0035
U511,S363,0,0.0065
U511,S368,0,0.0000
U511,S375,0,0.0000
U511,S38,0,0.0003
U511,S380,0,0.0000
U511,S387,0,0.0000
U511,S388,0,0.0000
U511,S389,0,0.0000
U511,S39,0,0.0003
U511,S397,0,0.0488
U511,S398,0,0.0003
U511,S404,0,0.0000
U511,S408,0,0.0000
U511,S410,0,0.0000
U511,S411,0,0.0003
U511,S418,0,0.0000
U511,S42,0,0.0000
U511,S420,0,0.0000
U511,S422,0,0.0000
U511,S428,0,0.0035
U511,S430,0,0.0000
U511,S431,0,0.0000
U511,S437,0,0.0003
U511,S44,0,0.0035
U511,S443,0,0.0000
U511,S444,0,0.0000
U511,S445,0,0.0000
U511,S446,0,0.0000
U511,S447,0,0.0003
U511,S449,0,0.0003
U511,S456,0,0.0000
U511,S462,0,0.0002
U511,S463,0,0.0003
U511,S464,0,0.0000
U511,S466,0,0.0000
U511,S475,0,0.0000
U511,S476,0,0.0000
U511,S477,0,0.0000
U511,S478,0,0.0000
U511,S479,0,0.0000
U511,S48,0,0.0035
U511,S483,0,0.0003
U511,S497,0,0.0003
U511,S498,0,0.0065
U511,S499,0,0.0035
U511,S500,0,0.0000
U511,S501,0,0.0266
U511,S502,0,0.0000
U511,S503,0,0.0000
U511,S62,0,0.0065
U511,S64,0,0.0128
U511,S65,0,0.0035
U511,S66,0,0.0003
U511,S69,0,0.0128
U511,S71,0,0.0003
U511,S73,0,0.0035
U511,S75,0,0.0065
U511,S80,0,0.0128
U511,S86,0,0.0000
U511,S87,0,0.0003
U511,S88,0,0.0003
U511,S90,0,0.0035
U511,S95,0,0.0266
U511,S96,0,0.0003
U511,S98,0,0.0266
U465,S02,0,0.0035
U465,S06,0,0.0035
U465,S07,0,0.0128
U465,S08,0,0.0035
U465,S102,0,0.0000
U465,S103,0,0.0003
U465,S104,0,0.0128
U465,S106,0,0.0104
U465,S109,0,0.0003
U465,S111,0,0.0000
U465,S112,0,0.0128
U465,S114,0,0.0003
U465,S115,0,0.0000
U465,S116,0,0.0065
U465,S119,0,0.0003
U465,S120,0,0.0065
U465,S121,0,0.0128
U465,S125,0,0.0128
U465,S128,0,0.0003
U465,S137,0,0.0000
U465,S138,0,0.0035
U465,S14,0,0.0000
U465,S142,0,0.0003
U465,S144,0,0.0035
U465,S145,0,0.0003
U465,S147,0,0.0003
U465,S148,0,0.0003
U465,S15,0,0.0065
U465,S150,0,0.0003
U465,S155,0,0.0000
U465,S158,0,0.0000
U465,S159,0,0.0000
U465,S161,0,0.0000
U465,S162,0,0.0000
U465,S163,0,0.0003
U465,S169,0,0.0128
U465,S17,0,0.0128
U465,S170,0,0.0003
U465,S172,0,0.0128
U465,S177,0,0.0000
U465,S182,0,0.0000
U465,S183,0,0.0128
U465,S185,0,0.0000
U465,S189,0,0.0000
U465,S190,0,0.0000
U465,S192,0,0.0000
U465,S20,0,0.0356
U465,S200,0,0.0003
U465,S21,0,0.0000
U465,S213,0,0.0003
U465,S214,0,0.0003
U465,S215,0,0.0000
U465,S216,0,0.0000
U465,S217,0,0.0000
U465,S22,0,0.0128
U465,S221,0,0.0000
U465,S234,0,0.0000
U465,S244,0,0.0000
U465,S246,0,0.0035
U465,S25,0,0.0356
U465,S252,0,0.0065
U465,S260,0,0.0035
U465,S27,0,0.1196
U465,S273,0,0.0000
U465,S279,0,0.0000
U465,S282,0,0.0000
U465,S286,0,0.0000
U465,S291,0,0.0000
U465,S294,0,0.0266
U465,S297,0,0.0003
U465,S299,0,0.0000
U465,S30,0,0.0003
U465,S300,0,0.0035
U465,S306,0,0.0065
U465,S309,0,0.0003
U465,S313,0,0.0035
U465,S314,0,0.0000
U465,S318,0,0.0065
U465,S321,0,0.0000
U465,S325,0,0.0000
U465,S327,0,0.0000
U465,S33,0,0.0266
U465,S330,0,0.0000
U465,S333,0,0.0000
U465,S334,0,0.0000
U465,S335,0,0.0000
U465,S343,0,0.0000
U465,S345,0,0.0065
U465,S346,0,0.0065
U465,S349,0,0.0000
U465,S350,0,0.0003
U465,S355,0,0.0003
U465,S358,0,0.0128
U465,S359,0,0.0128
U465,S360,0,0.0266
U465,S363,0,0.0003
U465,S368,0,0.0000
U465,S375,0,0.0003
U465,S38,0,0.0003
U465,S380,0,0.0003
U465,S387,0,0.0003
U465,S388,0,0.0000
U465,S389,0,0.0003
U465,S39,0,0.0003
U465,S397,0,0.1196
U465,S398,0,0.1636
U465,S404,0,0.0003
U465,S408,0,0.0003
U465,S410,0,0.0000
U465,S411,0,0.0035
U465,S418,0,0.0000
U465,S42,0,0.0000
U465,S420,0,0.0003
U465,S422,0,0.0000
U465,S428,0,0.0003
U465,S430,0,0.0000
U465,S431,0,0.0000
U465,S437,0,0.0003
U465,S44,0,0.0000
U465,S443,0,0.0035
U465,S444,0,0.0003
U465,S445,0,0.0003
U465,S446,0,0.0000
U465,S447,0,0.0128
U465,S449,0,0.0003
U465,S456,0,0.0000
U465,S462,0,0.0128
U465,S463,0,0.0000
U465,S464,0,0.0000
U465,S466,0,0.0000
U465,S475,0,0.0000
U465,S476,0,0.0000
U465,S477,0,0.0000
U465,S478,0,0.0000
U465,S479,0,0.0000
U465,S48,0,0.1196
U465,S483,0,0.0003
U465,S497,0,0.0035
U465,S498,0,0.0035
U465,S499,0,0.0000
U465,S500,0,0.0000
U465,S501,0,0.0065
U465,S502,0,0.0000
U465,S503,0,0.0000
U465,S62,0,0.0356
U465,S64,0,0.0003
U465,S65,0,0.0035
U465,S66,0,0.0000
U465,S69,0,0.0128
U465,S71,0,0.0266
U465,S73,0,0.0065
U465,S75,0,0.0128
U465,S80,0,0.0128
U465,S86,0,0.0000
U465,S87,0,0.0356
U465,S88,0,0.0003
U465,S90,0,0.0065
U465,S95,0,0.0128
U465,S96,0,0.0003
U465,S98,0,0.0035
U467,S02,0,0.0128
U467,S06,0,0.1196
U467,S07,0,0.1196
U467,S08,0,0.0000
U467,S102,0,0.0000
U467,S103,0,0.0003
U467,S104,0,0.0266
U467,S106,0,0.0035
U467,S109,0,0.0065
U467,S111,0,0.0000
U467,S112,0,0.0128
U467,S114,0,0.0000
U467,S115,0,0.0003
U467,S116,0,0.0003
U467,S119,0,0.0035
U467,S120,0,0.0035
U467,S121,0,0.0035
U467,S125,0,0.0000
U467,S128,0,0.0003
U467,S137,0,0.0000
U467,S138,0,0.0000
U467,S14,0,0.0000
U467,S142,0,0.0000
U467,S144,0,0.0000
U467,S145,0,0.0000
U467,S147,0,0.0000
U467,S148,0,0.0035
U467,S15,0,0.0000
U467,S150,0,0.0003
U467,S155,0,0.0003
U467,S158,0,0.0003
U467,S159,0,0.0003
U467,S161,0,0.0000
U467,S162,0,0.0000
U467,S163,0,0.0000
U467,S169,0,0.0003
U467,S17,0,0.1196
U467,S170,0,0.0000
U467,S172,0,0.0003
U467,S177,0,0.0000
U467,S182,0,0.0000
U467,S183,0,0.0003
U467,S185,0,0.0035
U467,S189,0,0.0003
U467,S190,0,0.0000
U467,S192,0,0.0000
U467,S20,0,0.0128
U467,S200,0,0.0003
U467,S21,0,0.0035
U467,S213,0,0.0065
U467,S214,0,0.0003
U467,S215,0,0.0003
U467,S216,0,0.0003
U467,S217,0,0.0003
U467,S22,0,0.0003
U467,S221,0,0.0000
U467,S234,0,0.0000
U467,S244,0,0.0000
U467,S246,0,0.0003
U467,S25,0,0.0128
U467,S252,0,0.0128
U467,S260,0,0.0035
U467,S27,0,0.1538
U467,S273,0,0.0000
U467,S279,0,0.0000
U467,S282,0,0.0000
U467,S286,0,0.0000
U467,S291,0,0.0003
U467,S294,0,0.0426
U467,S297,0,0.0065
U467,S299,0,0.0035
U467,S30,0,0.0003
U467,S300,0,0.0065
U467,S306,0,0.0035
U467,S309,0,0.0000
U467,S313,0,0.0001
U467,S314,0,0.0000
U467,S318,0,0.0003
U467,S321,0,0.0003
U467,S325,0,0.0000
U467,S327,0,0.0000
U467,S33,0,0.0065
U467,S330,0,0.0000
U467,S333,0,0.0000
U467,S334,0,0.0000
U467,S335,0,0.0000
U467,S343,0,0.0003
U467,S345,0,0.0426
U467,S346,0,0.0003
U467,S349,0,0.0000
U467,S350,0,0.0000
U467,S355,0,0.0035
U467,S358,0,0.0003
U467,S359,0,0.0128
U467,S360,0,0.0356
U467,S363,0,0.0000
U467,S368,0,0.0000
U467,S375,0,0.0000
U467,S38,0,0.0003
U467,S380,0,0.0003
U467,S387,0,0.0065
U467,S388,0,0.0000
U467,S389,0,0.0000
U467,S39,0,0.0000
U467,S397,0,0.1196
U467,S398,0,0.1800
U467,S404,0,0.0000
U467,S408,0,0.0000
U467,S410,0,0.0000
U467,S411,0,0.0065
U467,S418,0,0.0000
U467,S42,0,0.0003
U467,S420,0,0.0035
U467,S422,0,0.0000
U467,S428,0,0.0003
U467,S430,0,0.0000
U467,S431,0,0.0000
U467,S437,0,0.0000
U467,S44,0,0.0035
U467,S443,0,0.0003
U467,S444,0,0.0000
U467,S445,0,0.0000
U467,S446,0,0.0000
U467,S447,0,0.0003
U467,S449,0,0.0000
U467,S456,0,0.0000
U467,S462,0,0.0003
U467,S463,0,0.0003
U467,S464,0,0.0000
U467,S466,0,0.0003
U467,S475,0,0.0000
U467,S476,0,0.0000
U467,S477,0,0.0000
U467,S478,0,0.0000
U467,S479,0,0.0000
U467,S48,0,0.0128
U467,S483,0,0.0003
U467,S497,0,0.0035
U467,S498,0,0.0003
U467,S499,0,0.0000
U467,S500,0,0.0000
U467,S501,0,0.0003
U467,S502,0,0.0000
U467,S503,0,0.0000
U467,S62,0,0.1196
U467,S64,0,0.0035
U467,S65,0,0.0003
U467,S66,0,0.0035
U467,S69,0,0.0035
U467,S71,0,0.0035
U467,S73,0,0.0003
U467,S75,0,0.0003
U467,S80,0,0.0128
U467,S86,0,0.0000
U467,S87,0,0.0128
U467,S88,0,0.0128
U467,S90,0,0.0128
U467,S95,0,0.0035
U467,S96,0,0.0000
U467,S98,0,0.0035
U50,S02,0,0.0356
U50,S06,0,0.0356
U50,S07,0,0.0426
U50,S102,0,0.0035
U50,S103,0,0.0003
U50,S104,0,0.1196
U50,S106,0,0.0128
U50,S109,0,0.0128
U50,S111,0,0.0000
U50,S112,0,0.0356
U50,S114,0,0.0003
U50,S115,0,0.0003
U50,S116,0,0.0003
U50,S119,0,0.0003
U50,S120,0,0.0003
U50,S121,0,0.0035
U50,S125,0,0.0003
U50,S128,0,0.0003
U50,S137,0,0.0000
U50,S138,0,0.0065
U50,S14,0,0.0035
U50,S142,0,0.0000
U50,S144,0,0.0003
U50,S145,0,0.0000
U50,S147,0,0.0000
U50,S148,0,0.0003
U50,S15,0,0.0003
U50,S150,0,0.0003
U50,S155,0,0.0065
U50,S158,0,0.0003
U50,S159,0,0.0003
U50,S161,0,0.0000
U50,S162,0,0.0000
U50,S163,0,0.0003
U50,S169,0,0.0128
U50,S17,0,0.0266
U50,S170,0,0.0003
U50,S172,0,0.0114
U50,S177,0,0.0065
U50,S182,0,0.0000
U50,S183,0,0.0128
U50,S185,0,0.0003
U50,S189,0,0.0035
U50,S190,0,0.0000
U50,S192,0,0.0003
U50,S20,0,0.1538
U50,S200,0,0.0003
U50,S21,0,0.0035
U50,S213,0,0.0035
U50,S214,0,0.0003
U50,S215,0,0.0003
U50,S216,0,0.0000
U50,S217,0,0.0003
U50,S22,0,0.0003
U50,S221,0,0.0000
U50,S234,0,0.0000
U50,S244,0,0.0035
U50,S246,0,0.0266
U50,S252,0,0.0035
U50,S260,0,0.0488
U50,S27,0,0.1196
U50,S273,0,0.0000
U50,S279,0,0.0003
U50,S282,0,0.0000
U50,S286,0,0.0000
U50,S291,0,0.0000
U50,S294,0,0.0356
U50,S297,0,0.0128
U50,S299,0,0.0003
U50,S30,0,0.0035
U50,S300,0,0.0003
U50,S306,0,0.0356
U50,S309,0,0.0003
U50,S313,0,0.0065
U50,S314,0,0.0000
U50,S318,0,0.0003
U50,S321,0,0.0003
U50,S325,0,0.0000
U50,S327,0,0.0000
U50,S33,0,0.0128
U50,S330,0,0.0003
U50,S333,0,0.0000
U50,S334,0,0.0003
U50,S335,0,0.0003
U50,S343,0,0.0035
U50,S345,0,0.0426
U50,S346,0,0.0488
U50,S349,0,0.0000
U50,S350,0,0.0003
U50,S355,0,0.0000
U50,S358,0,0.0003
U50,S359,0,0.0128
U50,S360,0,0.0035
U50,S363,0,0.0003
U50,S368,0,0.0000
U50,S375,0,0.0003
U50,S38,0,0.0035
U50,S380,0,0.0003
U50,S387,0,0.0356
U50,S388,0,0.0000
U50,S389,0,0.0000
U50,S39,0,0.0000
U50,S397,0,0.3333
U50,S398,0,0.5000
U50,S404,0,0.0035
U50,S408,0,0.0000
U50,S410,0,0.0000
U50,S411,0,0.0035
U50,S418,0,0.0000
U50,S42,0,0.0003
U50,S420,0,0.0003
U50,S422,0,0.0000
U50,S428,0,0.0065
U50,S430,0,0.0003
U50,S431,0,0.0000
U50,S437,0,0.0000
U50,S44,0,0.0003
U50,S443,0,0.0003
U50,S444,0,0.0003
U50,S445,0,0.0003
U50,S446,0,0.0000
U50,S447,0,0.0266
U50,S449,0,0.0035
U50,S456,0,0.0003
U50,S462,0,0.0003
U50,S463,0,0.0000
U50,S464,0,0.0000
U50,S466,0,0.0000
U50,S475,0,0.0000
U50,S476,0,0.0000
U50,S477,0,0.0000
U50,S478,0,0.0000
U50,S479,0,0.0000
U50,S48,0,0.0356
U50,S483,0,0.0003
U50,S497,0,0.0003
U50,S498,0,0.0128
U50,S499,0,0.0000
U50,S500,0,0.0000
U50,S501,0,0.0128
U50,S502,0,0.0000
U50,S503,0,0.0003
U50,S62,0,0.0356
U50,S64,0,0.0266
U50,S65,0,0.0035
U50,S66,0,0.0065
U50,S69,0,0.0000
U50,S71,0,0.0128
U50,S73,0,0.0128
U50,S75,0,0.0035
U50,S80,0,0.0065
U50,S86,0,0.0003
U50,S87,0,0.1538
U50,S88,0,0.0356
U50,S90,0,0.0266
U50,S95,0,0.0128
U50,S96,0,0.0003
U50,S98,0,0.0356
U474,S02,0,0.0065
U474,S06,0,0.0065
U474,S07,0,0.1196
U474,S08,0,0.0035
U474,S102,0,0.0003
U474,S103,0,0.0003
U474,S104,0,0.0128
U474,S106,0,0.0035
U474,S109,0,0.0065
U474,S111,0,0.0000
U474,S112,0,0.0128
U474,S114,0,0.0003
U474,S115,0,0.0003
U474,S116,0,0.0035
U474,S119,0,0.0000
U474,S120,0,0.0065
U474,S121,0,0.0356
U474,S125,0,0.0003
U474,S128,0,0.0035
U474,S137,0,0.0000
U474,S138,0,0.0035
U474,S14,0,0.0000
U474,S142,0,0.0000
U474,S144,0,0.0035
U474,S145,0,0.0000
U474,S147,0,0.0000
U474,S148,0,0.0266
U474,S15,0,0.0065
U474,S150,0,0.0000
U474,S155,0,0.0003
U474,S158,0,0.0000
U474,S159,0,0.0035
U474,S161,0,0.0003
U474,S162,0,0.0000
U474,S163,0,0.0000
U474,S169,0,0.0003
U474,S17,0,0.0356
U474,S170,0,0.0003
U474,S172,0,0.0003
U474,S177,0,0.0003
U474,S182,0,0.0000
U474,S183,0,0.0035
U474,S185,0,0.0035
U474,S189,0,0.0003
U474,S190,0,0.0000
U474,S192,0,0.0000
U474,S20,0,0.0356
U474,S200,0,0.0035
U474,S21,0,0.0065
U474,S213,0,0.0035
U474,S214,0,0.0003
U474,S215,0,0.0035
U474,S216,0,0.0003
U474,S217,0,0.0003
U474,S22,0,0.0003
U474,S221,0,0.0000
U474,S234,0,0.0000
U474,S244,0,0.0003
U474,S246,0,0.0035
U474,S25,0,0.0128
U474,S252,0,0.0003
U474,S260,0,0.0035
U474,S27,0,0.0426
U474,S273,0,0.0000
U474,S279,0,0.0065
U474,S282,0,0.0003
U474,S286,0,0.0000
U474,S291,0,0.0003
U474,S294,0,0.0356
U474,S297,0,0.0035
U474,S299,0,0.0035
U474,S30,0,0.0065
U474,S300,0,0.0128
U474,S306,0,0.0035
U474,S309,0,0.0000
U474,S313,0,0.0266
U474,S314,0,0.0000
U474,S318,0,0.0266
U474,S321,0,0.0035
U474,S325,0,0.0000
U474,S327,0,0.0000
U474,S33,0,0.0128
U474,S330,0,0.0000
U474,S333,0,0.0000
U474,S334,0,0.0000
U474,S335,0,0.0000
U474,S343,0,0.0003
U474,S345,0,0.1196
U474,S346,0,0.0035
U474,S349,0,0.0000
U474,S350,0,0.0035
U474,S355,0,0.0035
U474,S358,0,0.0065
U474,S359,0,0.0266
U474,S360,0,0.0266
U474,S363,0,0.0003
U474,S368,0,0.0000
U474,S375,0,0.0000
U474,S38,0,0.0065
U474,S380,0,0.0003
U474,S387,0,0.0000
U474,S388,0,0.0000
U474,S389,0,0.0000
U474,S39,0,0.0065
U474,S397,0,0.1800
U474,S398,0,0.5714
U474,S404,0,0.0000
U474,S408,0,0.0000
U474,S410,0,0.0003
U474,S411,0,0.0128
U474,S418,0,0.0003
U474,S42,0,0.0003
U474,S420,0,0.0003
U474,S422,0,0.0000
U474,S428,0,0.0003
U474,S430,0,0.0000
U474,S431,0,0.0000
U474,S437,0,0.0000
U474,S44,0,0.0128
U474,S443,0,0.0035
U474,S444,0,0.0128
U474,S445,0,0.0003
U474,S446,0,0.0000
U474,S447,0,0.0035
U474,S449,0,0.0000
U474,S456,0,0.0000
U474,S462,0,0.0266
U474,S463,0,0.0003
U474,S464,0,0.0003
U474,S466,0,0.0003
U474,S475,0,0.0000
U474,S476,0,0.0000
U474,S477,0,0.0000
U474,S478,0,0.0000
U474,S479,0,0.0000
U474,S48,0,0.1636
U474,S483,0,0.0003
U474,S497,0,0.0003
U474,S498,0,0.0035
U474,S499,0,0.0035
U474,S500,0,0.0000
U474,S501,0,0.0266
U474,S502,0,0.0000
U474,S503,0,0.0000
U474,S62,0,0.1196
U474,S64,0,0.0065
U474,S65,0,0.0035
U474,S66,0,0.0003
U474,S69,0,0.0035
U474,S71,0,0.0003
U474,S73,0,0.0035
U474,S75,0,0.0266
U474,S80,0,0.0128
U474,S86,0,0.0003
U474,S87,0,0.0356
U474,S88,0,0.0266
U474,S90,0,0.0065
U474,S95,0,0.0003
U474,S96,0,0.0000
U474,S98,0,0.0128
U477,S02,0,0.0128
U477,S06,0,0.0003
U477,S07,0,0.0128
U477,S08,0,0.0000
U477,S102,0,0.0003
U477,S103,0,0.0003
U477,S104,0,0.0266
U477,S106,0,0.0065
U477,S109,0,0.0065
U477,S111,0,0.0000
U477,S112,0,0.0035
U477,S114,0,0.0000
U477,S115,0,0.0000
U477,S116,0,0.0003
U477,S119,0,0.0003
U477,S120,0,0.0003
U477,S121,0,0.0003
U477,S125,0,0.0003
U477,S128,0,0.0003
U477,S137,0,0.0000
U477,S138,0,0.0003
U477,S14,0,0.0000
U477,S142,0,0.0035
