node	type
TNIP2	gene
JAZF1	gene
PRR19	gene
DAZAP1	gene
CDS1	gene
S100A7A	gene
SNX19	gene
RNF103	gene
PRH1	gene
PHACTR1	gene
EBAG9	gene
LUM	gene
MMP14	gene
SPTBN2	gene
CYP4A11	gene
SMG9	gene
PTRHD1	gene
CCDC113	gene
GOLGA5	gene
ARL13A	gene
ACY3	gene
TFR2	gene
KLHL13	gene
LPCAT1	gene
EYA2	gene
CDCA7	gene
SULT1A2	gene
PGAM5	gene
RHAG	gene
SNORA11B	gene
RPS6KA6	gene
DCUN1D3	gene
TMEM209	gene
SLC35B1	gene
DDX55	gene
CACNG5	gene
CETN1	gene
IFNLR1	gene
PLCL2	gene
DSCAML1	gene
SLC43A2	gene
ERF	gene
SAMD4B	gene
CCDC179	gene
RPS6KC1	gene
CPOX	gene
LIMK2	gene
WFDC12	gene
ALDH1A2	gene
EMILIN3	gene
PPIL1	gene
GHRH	gene
FOXB1	gene
TBCK	gene
OR51E2	gene
TBC1D2	gene
EIF3D	gene
PIGA	gene
CES1	gene
TIMM8B	gene
SNORA63	gene
FREM2	gene
LINC00167	gene
LINC00518	gene
WDR3	gene
DOCK9	gene
CHN2	gene
MITD1	gene
CAPN12	gene
SGCE	gene
TRBV6-5	gene
MXD1	gene
TMEM119	gene
FBXO21	gene
ZSWIM1	gene
ABCE1	gene
C1orf189	gene
MADD	gene
SYT6	gene
ADCYAP1R1	gene
RPL3L	gene
AVPI1	gene
ARHGAP11A	gene
URB2	gene
NDST2	gene
CD68	gene
RBMS2	gene
DDX28	gene
TNFSF10	gene
SLCO5A1	gene
LMLN	gene
STS	gene
NSG1	gene
CCNF	gene
DDIAS	gene
DEFB112	gene
C1S	gene
EHD1	gene
CD99L2	gene
TRIP11	gene
CGB8	gene
TMEM130	gene
KLHL35	gene
PDE6G	gene
EDN3	gene
EDNRA	gene
RASL10B	gene
PRICKLE4	gene
NEK7	gene
LCMT2	gene
GNB4	gene
FAM99B	gene
RWDD3	gene
VASH1	gene
PRTN3	gene
SLC49A4	gene
TARS2	gene
PRB1	gene
ZBTB4	gene
TAPBP	gene
NFX1	gene
ZNF558	gene
MYEOV	gene
KRTCAP2	gene
MAGEA9B	gene
CNOT11	gene
CNOT6L	gene
CCRL2	gene
KCNG1	gene
THADA	gene
TET3	gene
HKDC1	gene
NECTIN4	gene
ZNF582	gene
FAM49B	gene
KLF16	gene
WARS2	gene
C8B	gene
TMX1	gene
CD300E	gene
C1QC	gene
DDX11L2	gene
MYF5	gene
MCEE	gene
MICB	gene
PAX4	gene
GOLGA1	gene
FOXI1	gene
SYCP3	gene
GIP	gene
CEACAM3	gene
SDR16C5	gene
AKT1S1	gene
TIGD4	gene
CFAP57	gene
MECR	gene
CHAT	gene
EYA4	gene
MCAT	gene
SPTLC2	gene
ALKBH2	gene
LETM1	gene
PCDHGB4	gene
CTSO	gene
SLC30A1	gene
GATA5	gene
USP28	gene
RHBDL2	gene
FKBP1B	gene
ATG3	gene
ELMO3	gene
RNF19A	gene
CMTM3	gene
IGF2BP1	gene
FMR1NB	gene
PRR15L	gene
CGB1	gene
OR4F29	gene
MIR1915HG	gene
JOSD2	gene
S100PBP	gene
HELT	gene
FAM167A	gene
GSTT1	gene
MID1	gene
HMX1	gene
SLC29A2	gene
OTUD3	gene
CADPS2	gene
RNASE3	gene
QRSL1	gene
SDC4	gene
SMCR8	gene
ND1	gene
GLS	gene
ATXN10	gene
WFDC6	gene
RBFOX3	gene
OR10AG1	gene
IL34	gene
TMCO1	gene
ST6GALNAC6	gene
TBC1D14	gene
ICA1L	gene
USP30	gene
SULT1C2	gene
ANKRD33	gene
ZDHHC6	gene
WDR6	gene
PPIP5K2	gene
DRG2	gene
DPH2	gene
MEMO1	gene
SNX25	gene
IFT88	gene
ACTL10	gene
SLC29A1	gene
TVP23A	gene
SETD4	gene
DENND5A	gene
RALGPS2	gene
KCNMB4	gene
TUBB8	gene
LCE3E	gene
ANKLE2	gene
LGR5	gene
ZMAT1	gene
SPINK5	gene
LRP12	gene
ZNF653	gene
PTBP2	gene
HOXD13	gene
SUDS3	gene
RANBP17	gene
COMMD8	gene
CD207	gene
TSR3	gene
YTHDC2	gene
WWC3	gene
CXCL2	gene
WDR27	gene
CENPX	gene
CLCC1	gene
ZNF677	gene
ESPNP	gene
KHSRP	gene
NIPAL2	gene
SPIRE1	gene
H4C7	gene
MAIP1	gene
ANGPTL6	gene
TBCC	gene
TP53INP2	gene
ANXA2R	gene
AFM	gene
RMI2	gene
IFNA14	gene
GRIA4	gene
CD3G	gene
KLK15	gene
ZNF69	gene
CLEC16A	gene
RAB39B	gene
PTS	gene
GTF2H2C_2	gene
PLEKHM3	gene
EVI2B	gene
GPHN	gene
TSSK1B	gene
OMA1	gene
FOXJ2	gene
ASAP2	gene
TPRKB	gene
SULT1E1	gene
ANKRD40	gene
SLC25A44	gene
PIP4K2C	gene
MZB1	gene
CSPG4	gene
GNMT	gene
TOX	gene
FAM9A	gene
FKBP1A	gene
TTC29	gene
SLC16A11	gene
MEGF6	gene
GPR107	gene
BNC2	gene
CTAGE6	gene
TMEM104	gene
PRSS21	gene
SIRPG	gene
GRIN2A	gene
ZNHIT6	gene
TMEM236	gene
TNFRSF13B	gene
PCSK4	gene
TSSK6	gene
ASL	gene
SPATA2	gene
KIAA1671	gene
DSC1	gene
SCARB2	gene
CSNK1G2-AS1	gene
ATXN2L	gene
TMEM71	gene
CDC42EP1	gene
HMHB1	gene
ZNF672	gene
KCNIP1	gene
CPEB1	gene
GBP5	gene
ITGA2B	gene
TTC39A	gene
ERAP2	gene
HEY2	gene
DERL2	gene
SNORA29	gene
ABHD15	gene
OSTM1	gene
UTS2B	gene
DHRSX	gene
GGA2	gene
PPP1R17	gene
FBXL4	gene
MTFR2	gene
TRPC7	gene
IGSF6	gene
SRSF3	gene
GNAO1	gene
CYP2W1	gene
C9	gene
ZBTB46	gene
PGAM1	gene
RNF115	gene
CLIP4	gene
PDGFA	gene
DDT	gene
LCE1F	gene
RIMS4	gene
ANKRD2	gene
PILRA	gene
RGS14	gene
SOSTDC1	gene
TAB3	gene
MROH1	gene
GPR161	gene
PNRC2	gene
TMEM54	gene
TSNARE1	gene
TIFA	gene
TTPA	gene
SCAMP5	gene
ART4	gene
GPR146	gene
RAD54B	gene
LOXL4	gene
GHRL	gene
PYROXD1	gene
RAB33A	gene
SNORD42B	gene
PCSK9	gene
TMEM267	gene
CENPI	gene
TKFC	gene
EEF1AKMT3	gene
CCDC74A	gene
TMEM218	gene
SCGN	gene
ZNF467	gene
MLANA	gene
TRBV19	gene
FUT1	gene
PIGB	gene
RNGTT	gene
KLK7	gene
ZNF136	gene
GMDS	gene
RAG2	gene
LMO7	gene
GRIA3	gene
ARL6IP4	gene
EFS	gene
KCNN1	gene
KCTD21	gene
PKLR	gene
CRIP2	gene
PCDHA4	gene
C12orf57	gene
WDR81	gene
BRDT	gene
ZNF282	gene
EBF3	gene
MUC7	gene
P2RY8	gene
ARHGAP9	gene
PPT2	gene
SACS	gene
COMMD10	gene
COMMD7	gene
DOC2B	gene
MT1X	gene
C14orf39	gene
ND4L	gene
CARS2	gene
METTL17	gene
PODXL	gene
TBC1D9	gene
PIP5K1C	gene
GABRA1	gene
GABRB2	gene
SDHAF3	gene
SCTR	gene
MS4A6E	gene
MAOB	gene
GALM	gene
ZNF135	gene
CASS4	gene
GPT2	gene
DENND5B	gene
RESF1	gene
NAALAD2	gene
NTMT1	gene
DDX4	gene
RGR	gene
TCP10	gene
TCP10L2	gene
PRKAG2	gene
SLC5A8	gene
CDC25A	gene
CRIP1	gene
TLN2	gene
C16orf86	gene
FAM184A	gene
DYNLT3	gene
MYOT	gene
GPR50	gene
TAF11	gene
SLC11A2	gene
WDR64	gene
ASIC1	gene
ELMO2	gene
MIRLET7F2	gene
IRX3	gene
RRP9	gene
GALNT10	gene
KRTAP13-4	gene
SPECC1	gene
GNGT2	gene
ZC3H13	gene
ZNF536	gene
HPS1	gene
C10orf82	gene
C2orf76	gene
PARP9	gene
LAMA4	gene
NBL1	gene
MEAK7	gene
GATD1	gene
LGALS2	gene
SSR4	gene
GPX1	gene
OGFR	gene
GUCA2B	gene
FCGRT	gene
PPP1R1B	gene
SHPK	gene
GRIK1	gene
MEI4	gene
GPD2	gene
NAT2	gene
PRKCSH	gene
HGD	gene
OR1E2	gene
CELF6	gene
TTLL5	gene
SPPL2A	gene
CEACAM5	gene
DNTT	gene
SELENOI	gene
ST7L	gene
IGHG4	gene
KDELR3	gene
IDH3B	gene
RHD	gene
WDR88	gene
ZNF276	gene
ARID4B	gene
HIPK3	gene
SNAPC3	gene
DUOX1	gene
WDR48	gene
BGN	gene
JPH3	gene
UNC13B	gene
LRRC3	gene
GALNT13	gene
EVI2A	gene
LLGL1	gene
POSTN	gene
RUSC2	gene
C4orf50	gene
WFDC5	gene
C21orf62-AS1	gene
NPR1	gene
ZNF16	gene
ACSL6	gene
PLCD4	gene
POLR3K	gene
CSPG5	gene
TBCA	gene
LONRF2	gene
DOK6	gene
ACOT13	gene
GDF10	gene
MPP6	gene
POM121L4P	gene
GUCY1A2	gene
MOCOS	gene
IFIT1B	gene
PLD6	gene
MAP3K9	gene
IFNA16	gene
RND3	gene
ARSB	gene
NAT9	gene
TFEC	gene
MIR145	gene
TLR1	gene
SNTG1	gene
ACAP2	gene
SLC12A3	gene
TRAPPC3L	gene
HK3	gene
PLXNA1	gene
MRPS2	gene
HPS4	gene
CD48	gene
PRKAG1	gene
TENT2	gene
C5orf34	gene
PXT1	gene
TIMM22	gene
HIBCH	gene
PHF21B	gene
KLRC4	gene
MED19	gene
SEPTIN14	gene
BNIP5	gene
FER	gene
SERAC1	gene
ROBO4	gene
IFNA2	gene
DACH2	gene
SNHG5	gene
C20orf194	gene
AMY1B	gene
ADGB	gene
NSL1	gene
SERPINA3	gene
ABCC5	gene
EPB41L4B	gene
CCDC9	gene
FBP1	gene
TMEM141	gene
GAGE8	gene
ALOX5AP	gene
PNPO	gene
ZNF699	gene
CANT1	gene
ZNF501	gene
ZNF805	gene
TRHDE	gene
COQ9	gene
TBC1D10C	gene
ZNF516	gene
SSX4B	gene
FAM241A	gene
ARHGDIG	gene
GREB1L	gene
POLL	gene
CALHM4	gene
VPS37D	gene
RGS16	gene
UCA1	gene
CYB5A	gene
CCDC197	gene
CYBRD1	gene
GPRC5A	gene
SRP9P1	gene
CHAC1	gene
ERVW-1	gene
MN1	gene
FCGBP	gene
AAAS	gene
GABRD	gene
SLC45A2	gene
STXBP4	gene
HUS1	gene
PDCD10	gene
METTL11B	gene
RHBDD3	gene
MIR373	gene
GLO1	gene
MPV17L2	gene
HOXB1	gene
ACSS2	gene
F5	gene
BEND2	gene
SENP6	gene
IL23R	gene
CCS	gene
DLGAP1	gene
COL16A1	gene
ERP27	gene
CPLANE1	gene
WDR45	gene
CPE	gene
FGF21	gene
KLB	gene
MTHFS	gene
SGSH	gene
LIFR	gene
AHCTF1	gene
NOL3	gene
CLDN10	gene
CREBZF	gene
FGF10	gene
NEURL2	gene
RPL34	gene
MX1	gene
SCG2	gene
FBLL1	gene
TAPBPL	gene
HS6ST1	gene
SLC7A3	gene
ZBED4	gene
CMSS1	gene
CIAO2A	gene
RBBP8NL	gene
CORO7	gene
LIME1	gene
LOC112267859	gene
CADM4	gene
SHOX2	gene
VANGL1	gene
CFAP298	gene
SLC32A1	gene
SLC22A17	gene
PFKL	gene
ANGPT4	gene
PDIA2	gene
CBFB	gene
LIN52	gene
TRUB2	gene
SLC10A2	gene
POU4F3	gene
PGLYRP3	gene
SCARNA27	gene
CPT2	gene
TMEM70	gene
ETV4	gene
CCP110	gene
ASB10	gene
PYGO2	gene
LINC00515	gene
UGGT1	gene
HIC2	gene
CNTFR	gene
FFAR3	gene
A4GALT	gene
HAUS3	gene
GLCCI1	gene
SNX31	gene
DGKD	gene
SNORD76	gene
DPAGT1	gene
CACNA1S	gene
PDZD3	gene
RTL8A	gene
C6orf47	gene
RASSF5	gene
GSTA4	gene
C1R	gene
C1RL	gene
SGCA	gene
XDH	gene
IL20	gene
NSUN4	gene
APH1B	gene
GCG	gene
CHURC1-FNTB	gene
MCAM	gene
FAM221A	gene
TRMT1	gene
TEX261	gene
NOG	gene
IL15	gene
PRR34	gene
TREM1	gene
KLRC1	gene
PARG	gene
EGR2	gene
KIAA1211	gene
IL2RA	gene
SPATS1	gene
WIPF2	gene
DTX3	gene
RAB8B	gene
MX2	gene
CARD19	gene
CRACR2B	gene
DCLRE1A	gene
B3GLCT	gene
GASK1B	gene
CNDP2	gene
MLXIPL	gene
CAND1	gene
CKMT2	gene
GK	gene
TRIM16L	gene
TCF21	gene
PHKA2	gene
SERGEF	gene
TBC1D27P	gene
MYL6B	gene
TTYH3	gene
HAO1	gene
SPARCL1	gene
LPAR2	gene
IL12A	gene
SLIT2	gene
DBF4	gene
CEMIP2	gene
COX17	gene
UBXN8	gene
EDEM3	gene
PRRG4	gene
STYX	gene
PIWIL2	gene
GTF2F2	gene
NPC2	gene
G2E3	gene
SCN5A	gene
CCN4	gene
GART	gene
U2AF1L4	gene
PNMA2	gene
LOR	gene
PI3	gene
AANAT	gene
PCYOX1	gene
A1BG	gene
TAOK2	gene
HIP1	gene
P4HA1	gene
GALNT11	gene
RTN3	gene
IMPAD1	gene
ARHGEF25	gene
RNF167	gene
BCKDHB	gene
RNF130	gene
ATAD3B	gene
TTC5	gene
FAT4	gene
GATA4	gene
CD59	gene
RCCD1	gene
SP9	gene
PLEKHB1	gene
CLMP	gene
HOXC13	gene
ARHGAP10	gene
HIF3A	gene
GOLGA3	gene
RTTN	gene
USP26	gene
TSHZ2	gene
TMCO5A	gene
FAM111A	gene
CBR1	gene
BMS1	gene
SOX14	gene
NAIF1	gene
MZF1	gene
COX7A2L	gene
TEKT1	gene
TIMM9	gene
ATP2A2	gene
GCK	gene
CWF19L1	gene
GLRX	gene
GPALPP1	gene
TRIM71	gene
ARFIP1	gene
INPP4A	gene
SDE2	gene
ZNF12	gene
PDGFD	gene
LIN7B	gene
PLEKHG1	gene
KIAA1191	gene
ARHGAP35	gene
PKDREJ	gene
FGF5	gene
VPS36	gene
SSBP1	gene
TNFAIP6	gene
MAP4	gene
DHFR	gene
MFAP5	gene
INAVA	gene
CXCR3	gene
AMY1A	gene
WNT2	gene
RNF183	gene
GSTT2	gene
LRRC4	gene
RGS11	gene
PPFIA4	gene
AGTPBP1	gene
ALX1	gene
C5orf51	gene
SPRR2G	gene
TIMP1	gene
KIR2DL1	gene
DMP1	gene
ZNF491	gene
HDX	gene
CCDC40	gene
MYO7A	gene
CROCC	gene
CRYBA1	gene
SNORD17	gene
EMID1	gene
CCDC144CP	gene
ADAT3	gene
ZNF23	gene
LOC91450	gene
PPEF1	gene
CARD17	gene
EDN1	gene
DGKH	gene
PLCD1	gene
CD22	gene
ORC4	gene
RRM2B	gene
CHAD	gene
APLN	gene
FBXW8	gene
HOXA11-AS	gene
PABPC1L	gene
ARHGAP22	gene
PRSS3	gene
B3GALT4	gene
ENPP2	gene
ZW10	gene
MTERF3	gene
ZNF266	gene
CACNA1C	gene
OBP2A	gene
AGRN	gene
KRTAP19-3	gene
EFCAB10	gene
CLPX	gene
VILL	gene
ZNF697	gene
ARL1	gene
DENND1B	gene
F8	gene
MFSD14B	gene
SPATA33	gene
ZNF225	gene
ARHGAP28	gene
NME8	gene
SLC66A1	gene
PIK3CD	gene
RBM33	gene
SHISAL1	gene
ADRB1	gene
DRD4	gene
SLC13A4	gene
PGS1	gene
ENKUR	gene
RGMA	gene
B3GALNT1	gene
ASPA	gene
ARHGEF1	gene
CCL3L1	gene
NHLRC4	gene
TTC16	gene
ADAM32	gene
KCNE1	gene
PACS2	gene
FAM90A5P	gene
HEXB	gene
PLPP7	gene
GTPBP6	gene
TMEM59L	gene
PRDM9	gene
COL4A3	gene
ADPGK	gene
C18orf54	gene
HS2ST1	gene
PITPNA	gene
VIL1	gene
EFHD2	gene
FCSK	gene
BCAN	gene
NCLN	gene
CRYGA	gene
PIP	gene
SOX18	gene
BRD3OS	gene
RHOXF1	gene
MAP1LC3C	gene
DMRTC1	gene
SFT2D1	gene
MYSM1	gene
EDIL3	gene
CACNG3	gene
NUP155	gene
COPE	gene
RSPH6A	gene
SLC30A3	gene
LRIG2	gene
NARS1	gene
NAP1L3	gene
RND2	gene
FBXL8	gene
SMIM11B	gene
KCTD8	gene
ZNF394	gene
UCP3	gene
AKNAD1	gene
FAM222A	gene
OAS1	gene
ZCCHC13	gene
HDHD5-AS1	gene
INTS2	gene
AMY2A	gene
TJAP1	gene
TMEM18	gene
KLHDC2	gene
CARD6	gene
TMEM216	gene
GRK7	gene
DHX38	gene
PTGES	gene
TP53TG3B	gene
MIR596	gene
PARD3B	gene
HPDL	gene
KLRF1	gene
MEX3B	gene
TMEM150A	gene
UFSP2	gene
MSH5	gene
MID1IP1	gene
ACKR1	gene
CCL14	gene
TM6SF1	gene
NLRX1	gene
BAGE2	gene
RNASE4	gene
MAGEA2	gene
TNMD	gene
TMCO2	gene
RASGEF1C	gene
ZNF865	gene
TSPAN11	gene
ADH6	gene
PTGER2	gene
SLC6A2	gene
C1QTNF9	gene
SH2D7	gene
HSFX1	gene
PDCD2	gene
FHOD3	gene
FBXL3	gene
CENPS	gene
FGFBP1	gene
RGS18	gene
COL2A1	gene
CLEC12B	gene
TTC4	gene
GRIK2	gene
NPHS1	gene
BPGM	gene
LYRM2	gene
GINM1	gene
MAN2B1	gene
APBB1	gene
GPR153	gene
OR4D6	gene
DDX20	gene
IL1RL2	gene
MEF2D	gene
ACOT12	gene
SLC25A28	gene
THUMPD3	gene
CCNO	gene
NUS1	gene
TNFRSF10D	gene
RORC	gene
TRIT1	gene
IQSEC2	gene
SLC19A3	gene
CLIC6	gene
SPACA4	gene
LAMA2	gene
ZNF484	gene
EXD3	gene
SEC24B	gene
TMEM255A	gene
ZBTB20	gene
ATP5IF1	gene
CCNYL3	gene
MLNR	gene
MLN	gene
STAG3L3	gene
PLEKHM2	gene
SCML1	gene
BTC	gene
CYB5R2	gene
GRHL1	gene
LCAT	gene
ANG	gene
HAPLN2	gene
HAUS6	gene
AIPL1	gene
DTWD1	gene
NACA4P	gene
MYO3A	gene
UBAP1	gene
METTL6	gene
CYP2C9	gene
NHSL1	gene
ETFB	gene
CALCRL	gene
ADM2	gene
FAM102A	gene
SNORD80	gene
CCDC71L	gene
THBS2	gene
PASK	gene
ACAD10	gene
AKR1D1	gene
NDRG2	gene
PXMP2	gene
HOXC5	gene
GOLGA8EP	gene
TSR2	gene
SNORD59A	gene
VWDE	gene
H2AC14	gene
MCCD1	gene
ZNF287	gene
UQCRC2	gene
ADD3	gene
AEBP2	gene
MCMBP	gene
LIPG	gene
CD3D	gene
FN3KRP	gene
DOHH	gene
OR2F2	gene
ZNF829	gene
CAMSAP3	gene
MUC13	gene
TRIM74	gene
IL23A	gene
LCA5	gene
MRPS25	gene
RENBP	gene
ADCY7	gene
B3GNT3	gene
FOXN2	gene
IPO4	gene
HOXC12	gene
SLC39A13	gene
C4orf48	gene
LMBRD2	gene
BPHL	gene
RADX	gene
TRIM13	gene
TSPO	gene
ARL3	gene
SPOCK3	gene
MATN3	gene
HSPA13	gene
INPP5E	gene
PHLDB1	gene
ARHGAP5	gene
CPNE5	gene
SOX6	gene
EID3	gene
XKRX	gene
ZNF827	gene
SLC5A6	gene
CCL20	gene
SOX7	gene
TRIM67	gene
ADGRG3	gene
FZD3	gene
DEFB127	gene
SDHAF1	gene
KDM3A	gene
ORAI2	gene
FAM107B	gene
COLEC10	gene
C17orf53	gene
MARS2	gene
VPS13B	gene
SNORA71D	gene
ZNF233	gene
GLCE	gene
ZNF691	gene
ZNF566	gene
L1CAM	gene
CKMT1A	gene
ZNF121	gene
PDCD2L	gene
LGALS9B	gene
IL9R	gene
TMEM39A	gene
CD1A	gene
DNAJC13	gene
VWA5B2	gene
SLC25A31	gene
ZNF117	gene
SLC31A2	gene
ZC3H12A	gene
KCNA4	gene
BST1	gene
PKDCC	gene
GNRHR	gene
CCDC186	gene
CNTD2	gene
LRRC59	gene
FABP2	gene
PLXNC1	gene
EIF2A	gene
MYO15A	gene
EZH1	gene
METAP1D	gene
SLC50A1	gene
IRF6	gene
TMEM41A	gene
ART3	gene
ZNF644	gene
NCF4	gene
WDR34	gene
MRPL35	gene
CCR8	gene
CCL1	gene
ATP6	gene
CD3EAP	gene
CAMTA1	gene
ITGB1BP1	gene
LDLRAD4	gene
S1PR5	gene
NLRP7	gene
CYP2E1	gene
RFC2	gene
FXN	gene
ZBTB11	gene
CTSE	gene
CLDN4	gene
LRRC24	gene
CEP295	gene
PHYKPL	gene
SH2D5	gene
MYH15	gene
TCP11L1	gene
CRABP2	gene
ZPBP2	gene
SLX4IP	gene
AMHR2	gene
CCDC25	gene
MAATS1	gene
POLR1E	gene
UXT	gene
LARGE1	gene
TBX15	gene
C11orf1	gene
RD3L	gene
DYNLL2	gene
ZNHIT3	gene
SCNN1B	gene
GABRA6	gene
TTC21B	gene
RNU6ATAC	gene
KCNN2	gene
GLP2R	gene
SLC17A9	gene
FRMPD2	gene
C16orf92	gene
C19orf53	gene
PLIN1	gene
RPL17-C18orf32	gene
AFTPH	gene
ZNF780A	gene
ETV7	gene
LINC02347	gene
PGLS	gene
DSC3	gene
FSCN3	gene
LIN7A	gene
ITGA9	gene
EIF2S3B	gene
ACBD5	gene
ZSWIM7	gene
RPA4	gene
HP	gene
RAB7B	gene
PIGN	gene
TOR1B	gene
C10orf71	gene
CCDC60	gene
MARCKS	gene
FADS6	gene
HPGDS	gene
CINP	gene
SPIC	gene
UBXN2B	gene
NRG1	gene
C16orf87	gene
DEFB121	gene
TST	gene
PTPRG	gene
RBSN	gene
RGPD6	gene
KLRK1	gene
INSYN1	gene
LOC100270746	gene
APOA4	gene
ST14	gene
KNTC1	gene
TPPP	gene
ND3	gene
CPLX2	gene
AKAP7	gene
PHYH	gene
GIGYF2	gene
FYB2	gene
TPI1	gene
DARS1	gene
ANXA4	gene
IFNGR1	gene
RHCG	gene
ZNF556	gene
HOXD1	gene
MPPED1	gene
SAP25	gene
C7orf69	gene
DNAJC17	gene
FAM135A	gene
CC2D1B	gene
TMEM131L	gene
LGALS9C	gene
RSPH9	gene
SLC25A30	gene
C4A	gene
FAM171B	gene
SEC14L3	gene
MT1G	gene
FAM149A	gene
NLRP6	gene
ANGEL1	gene
RNF139	gene
BTF3	gene
ERH	gene
XRCC2	gene
TEDC1	gene
ZNF384	gene
PRDM2	gene
IQCA1	gene
RNASET2	gene
ZSCAN29	gene
KLK2	gene
SERPINF2	gene
DUSP12	gene
ASB12	gene
HEATR5B	gene
CCDC92	gene
LYPLAL1	gene
TRAPPC3	gene
PARL	gene
PPM1B	gene
CYTH1	gene
SIGMAR1	gene
CLEC3B	gene
ITPKC	gene
ETNK1	gene
CEP85	gene
MEST	gene
TSPAN17	gene
NHLRC2	gene
MFAP3	gene
HEPACAM2	gene
MPZL2	gene
MPZL3	gene
EEFSEC	gene
TRPT1	gene
GSTM3	gene
F3	gene
WARS1	gene
ZNF181	gene
PIWIL4	gene
SPDYE2	gene
ODF3	gene
ZNF37A	gene
TCF19	gene
RNFT2	gene
KCNJ11	gene
ABCC9	gene
BRI3BP	gene
RANBP3L	gene
SHPRH	gene
ZNF747	gene
PPCDC	gene
ABHD17C	gene
SPR	gene
MIA2	gene
SLC25A26	gene
TPSAB1	gene
ZNF148	gene
MVB12B	gene
ABRAXAS1	gene
PRR16	gene
MMP28	gene
HOXA11	gene
MGAT5	gene
SERPINB1	gene
DLX2	gene
PRKRIP1	gene
NTN4	gene
C1QL1	gene
PTPN22	gene
VEGFC	gene
TBC1D1	gene
KLF12	gene
PEX26	gene
H6PD	gene
MED13	gene
SORCS2	gene
THYN1	gene
C19orf33	gene
ALDH16A1	gene
EARS2	gene
PDPR	gene
ZNF397	gene
TXK	gene
SPACA6	gene
SYNGR3	gene
FBXO22	gene
CMTM8	gene
LOC100129034	gene
THNSL1	gene
RSKR	gene
MMP3	gene
DQX1	gene
CT45A6	gene
LOC554249	gene
SLC2A6	gene
CAMK1D	gene
SCNN1G	gene
BLOC1S3	gene
TEX2	gene
MT1M	gene
PADI4	gene
AKR7A3	gene
FAM78A	gene
SLC44A1	gene
TP53RK	gene
BAMBI	gene
ASXL2	gene
GABRA5	gene
DDI2	gene
TRIM52	gene
ATP1A2	gene
ZNF214	gene
ANKS3	gene
FLYWCH2	gene
OSBPL9	gene
C1orf122	gene
INTS14	gene
LBHD1	gene
PLXND1	gene
SYNPR	gene
MMP1	gene
CTIF	gene
ADGRA2	gene
PECR	gene
HENMT1	gene
CRAMP1	gene
STMP1	gene
WDR66	gene
MTRNR2L6	gene
DOCK3	gene
SLC7A5	gene
MMP25	gene
PLEKHG2	gene
FAM49A	gene
CCL13	gene
MTR	gene
ADAM8	gene
FSTL3	gene
ARHGAP24	gene
ERICH3	gene
PTDSS2	gene
KLHDC4	gene
C1orf112	gene
ZDHHC13	gene
RRP36	gene
GABRR1	gene
NABP1	gene
TNFSF13B	gene
ZSCAN2	gene
UQCRHL	gene
UHRF1BP1	gene
IL18BP	gene
FGFBP2	gene
DNAJC14	gene
GPHB5	gene
ZNF480	gene
ALAD	gene
FNIP1	gene
IQCA1L	gene
SPTLC1	gene
SPTSSB	gene
RCAN2	gene
CR1	gene
NFIX	gene
NPBWR2	gene
TSSK4	gene
ABHD12	gene
HDDC2	gene
MIB2	gene
NTAN1	gene
CLIP3	gene
GC	gene
ZNF561	gene
PDGFC	gene
ABCD4	gene
CNNM4	gene
PIEZO1	gene
NHLH1	gene
DNHD1	gene
IQGAP3	gene
CEND1	gene
SBK2	gene
FOXC1	gene
LYG2	gene
FCHSD1	gene
GKN1	gene
GMPS	gene
KCTD14	gene
HPD	gene
AP4B1	gene
TIMM17A	gene
DNAJC15	gene
VHLL	gene
TLR9	gene
ABHD11	gene
ALOX12B	gene
LMBR1	gene
BNIPL	gene
ZNF224	gene
ZNF813	gene
NKX2-1	gene
SEMA3B	gene
SLC12A9	gene
KCNB2	gene
KCNG3	gene
ANTKMT	gene
IL32	gene
UNC13A	gene
RIPPLY3	gene
GDE1	gene
SLC5A5	gene
CDC42EP4	gene
SLC25A4	gene
AMIGO2	gene
MASP2	gene
ADAM10	gene
BIN3	gene
AKR1B1	gene
MINDY3	gene
BTBD6	gene
MICALL1	gene
NPFFR2	gene
HESX1	gene
LACTB2	gene
MEGF11	gene
RXYLT1	gene
NCKAP1L	gene
SECISBP2	gene
PIK3C2B	gene
TJP2	gene
LAD1	gene
SUSD1	gene
ZNF34	gene
SSPO	gene
TTC28	gene
CCDC47	gene
UBTD1	gene
LINC00596	gene
CNN3	gene
NPR3	gene
FBP2	gene
CCDC114	gene
CMTM7	gene
VAMP1	gene
KCNJ1	gene
RPP38-DT	gene
CCDC171	gene
ZNF695	gene
PITPNB	gene
ZNF395	gene
IRGM	gene
CLVS1	gene
KDM4D	gene
CCL19	gene
LRRC57	gene
ZNRD1	gene
JMJD1C	gene
VWA8	gene
CRLF3	gene
PRR12	gene
RBP5	gene
CCDC173	gene
ZFHX2	gene
BCL2L14	gene
PIGF	gene
CD274	gene
RBMY1D	gene
TYW3	gene
ATPAF1	gene
SIGLEC10	gene
PPP1R3E	gene
ATCAY	gene
UBXN2A	gene
CHKA	gene
TEX43	gene
ZNF311	gene
NBPF6	gene
PLPP2	gene
ZNF830	gene
TCEAL2	gene
PTGDR2	gene
TMLHE	gene
RGPD2	gene
PITPNM1	gene
NOP14	gene
DLAT	gene
ARHGAP29	gene
HEBP2	gene
MPP7	gene
TPSD1	gene
CYP3A4	gene
LRRN1	gene
HBQ1	gene
